Area,Acceso.a.electricidad,Formulario,Analfabetismo.mujeres,Acceso.servicios.de.salud,Departamento,Municipio,Código_lugar,Calidad.de.alimentos,Cantidad.de.alimentos,Animales.traspatio,Alcoholismo,Inseguridad.alimentaria,Arrendamiento,Comida.chatarra,Compra.de.alimentos,Costos.de.producción,Gastos.en.salud,Tamaño.de.las.familias,Disponibilidad.de.agua,Enfermedades.infantiles,Espacio.familiar,Gastos.en.alimentos,Ingresos.agrícolas,Tasa.interés,Deudas,Interés,Venta.de.terrenos,Calidad.de.vida,Porcentaje.tierras.producción.comercial,Tierra.del.hogar,Tenencia.de.tierra,Rendimiento,Producción.comercial,Producción.autoconsumo,Programas.sociales,Asistencia.financiera,Ingresos.de.salario,Ingresos,Dependencia.económica.en.el.hombre,Demanda.empleos,Demanda.empleos.no.calificados,Demanda.empleos.calificados,Porcen.demanda.empleos.calificados,MUniDept,MuniDept,Tierra.a.producción.económica,Tierra.a.producción.autoconsumo,Educación,Lugares.para.excretos,Tiendas.y.comercios.mujeres,Auto.estima,Asistencia.escolar,Atraso.escolar,Educación.sexual,Espacamiento.de.los.embarazos,Lactancia,Optimismo.para.la.vida,Planificación.familiar,Repetición.escolar,Empleos,Empleos.calificados,Empleos.no.calificados,Trabajos.mujeres,Trabajo.infantil,Cuidados.niños,Desempleo,Marginación,Participación.social.mujeres,Cuidados.especiales,Salario.empleos.no.calificados,Salario.empleos.calificados,Precios.alimentos,Precios.agrícolas,Riqueza.familiar,Gastos.no.priorizados,Gastos,Inversiones.agrícolas,Costos.insumos,Fracción.tierras.a.hortalizas,Producción.milpa,Costumbre.de.consumo,Uso.de.orgánico
2,2,13424,1,NA,18,4,1804,1.486538001,45975.8,0,0,2,0,0.005568147,76817.2973,NA,20,8,50,1.333333333,0.25,427.2272727,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,6,0,1300,1300,1,0,0,0,NA,NA,1804,NA,NA,1,5,0,NA,2,2,1.5,3.5,12,NA,0,2,0,0,0,0,0,1,NA,0,NA,0,0,0,0.079451174,NA,0,40,487.2272727,0,0,NA,0,0,0
2,2,13420,2,NA,18,4,1804,1.202688406,13854.97,6,0,2,0,0.000123421,251522.602,NA,0,3,0,NA,0.666666667,725.2590909,-15,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,2100,2085,1,0,0,0,NA,NA,1804,NA,NA,NA,5,0,0,2,NA,NA,NA,NA,1,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.057941479,NA,0,80,805.2590909,0,0,NA,0,0,0
2,2,13422,1,NA,18,4,1804,3.09007233,9044.6,0,0,2,0,0.056940053,52609.6639,NA,0,2,0,NA,3.5,1071.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,2400,2400,1,56,0,0,NA,NA,1804,NA,NA,6,3,0,NA,2,NA,1,NA,NA,0,0,NA,242.6666667,0,56,0,NA,NA,NA,0.5,0,0,0,0,0.031105012,NA,0,100,1171.5,0,0,NA,0,0,0
2,1,13415,1,NA,18,4,1804,2.435856748,22154.08,23,0,2,0,0,72081.9957,NA,0,4,0,2,0.5,305.9,89,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,1250,1339,1,0,0,0,NA,NA,1804,NA,NA,2,3,0,NA,2,-1,1,10,4,NA,0,1,0,0,0,0,0,1,NA,0,NA,0,0,0,0.070578657,NA,0,0,305.9,0,0,NA,0,0,0
2,1,13413,1,NA,18,4,1804,2.014158608,16472.1675,32,0,2,0,0.000222193,38649.1334,NA,0,2,0,NA,3.5,239.5,2081.083333,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,2081.083333,NA,21,21,0,0,NA,1804,NA,NA,3,3,0,NA,2,NA,NA,NA,NA,NA,NA,NA,91,0,21,21,NA,NA,NA,0,NA,0,0,0,0.67579053,NA,0,40,279.5,0,0,NA,0,0,0
2,1,13425,1,1,18,4,1804,3.374518996,12316.65,0,0,1,0,0.020703682,71339.9422,NA,0,4,0,1,1.75,652,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,2500,2500,1,0,0,0,NA,NA,1804,NA,NA,4,3,0,0,2,-1,1,7.5,15,1,1,1,0,0,0,0,0,1,NA,0,NA,0,0,0,0.7620215,NA,0,200,852,0,0,NA,0,0,0
2,1,13414,1,NA,18,4,1804,3.253861005,6304.86,10,300,1,0,0.086480905,65777.7967,NA,0,3,0,NA,2.333333333,497,109.6666667,NA,0,0,NA,1,NA,0,0,NA,0,0,2,0,14400,14509.66667,1,84,0,0,NA,NA,1804,NA,NA,6,3,0,0,2,-2,1,18,NA,0.5,1,1,364,0,84,0,0,NA,NA,0,NA,0,0,0,0.076513267,NA,0,225,722,0,0,NA,0,0,0
2,1,13417,1,NA,18,4,1804,2.336000408,6478.99,13,0,2,0,0.090978686,62864.4642,NA,0,3,0,2,2.333333333,619.5,35,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,0,35,NA,0,0,0,NA,NA,1804,NA,NA,12,3,0,0,2,NA,1,8.5,5,1,0,NA,0,0,0,0,0,1,NA,0,NA,0,0,0,0.069946946,NA,0,100,719.5,0,0,NA,0,0,0
2,1,13418,1,1,18,4,1804,1.706723001,22540.77,61,0,1,0,0,20037.5438,NA,0,3,0,NA,2.333333333,239,3893.666667,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,0,3893.666667,NA,77,21,56,50,NA,1804,NA,NA,7,4,0,NA,2,-2,1,30,NA,NA,0,1,333.6666667,56,21,21,0,NA,NA,0,NA,0,0,0,0.642040854,NA,0,0,239,0,0,NA,0,0,0
2,1,13416,1,NA,18,4,1804,1.295097043,44758.53,20,0,2,0,0.016756582,75937.9129,1170,0,8,0,2,1,541.5,357.5,NA,0,0,NA,-1,0,0.5,0,56,0,25,6,0,1040,1397.5,1,0,0,0,NA,NA,1804,0,0.5,6,3,358,0,2,-0.8,1,4.166666667,NA,1,0,1,0,0,0,0,1.142857143,0,NA,0,NA,0,0,0,0.12401185,NA,0,100,1811.5,NA,500,Inf,28,0.892857143,0.1
2,1,13433,1.333333333,NA,18,4,1804,1.328930815,31514.54,0,0,2,0,0.012184852,186245.8802,NA,0,10,0,2,0.2,683.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,4,250,7320,7320,1,154,77,77,50,NA,1804,NA,NA,4,2,0,0,2,0,1,4.625,16,0.5,1,1,667.3333333,77,77,77,0,1,NA,0,NA,0,0,0,0.876921729,NA,0,0,683.5,0,0,NA,0,0,0
2,1,13437,1,NA,18,4,1804,1.100117443,7484.98,0,0,2,0,0.02404816,105942.7612,NA,0,3,0,NA,2.333333333,399.6590909,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,1500,1500,1,0,0,0,NA,NA,1804,NA,NA,5.5,2,0,NA,2,-1,1,19,NA,0,1,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.024520936,NA,0,0,399.6590909,0,0,NA,0,0,0
2,1,13448,1,1,18,4,1804,1.809082349,23186.97,0,0,2,0,0.008246011,60728.6384,965,87,6,0,1,0.333333333,482.5,44.58333333,NA,0,0,NA,-1,0,0.5,0,30,0,15,0,0,5338,5382.583333,0.562008243,155,0,155,100,NA,1804,0,0.5,6.4,4,2338,0,1.8,NA,1,9,NA,1,0,1,671.6666667,155,0,78,0,0,NA,0,NA,0,0,0,0.03964654,NA,0,0,1534.5,NA,800,Inf,15,1,0.125
2,1,3349,2,NA,18,4,1804,1.89792854,7872.05,0,0,2,0,0,20821.2493,NA,0,2,0,NA,3.5,159,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,1804,NA,NA,NA,2,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.737073724,NA,0,0,159,0,0,NA,0,0,0
2,1,13450,1,NA,18,4,1804,1.433513427,836.04,0,0,2,0,0,28081.8144,NA,0,4,0,0,2.25,142,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,1500,1500,1,56,56,0,0,NA,1804,NA,NA,8,3,0,0,2,NA,1,8,1,1,1,NA,242.6666667,0,56,0,0,1,NA,0,NA,1,26.78571429,Inf,0.068577368,NA,0,0,142,0,0,NA,0,0,0
2,1,3348,2,NA,18,4,1804,1.175293823,14507.28,0,0,2,150,0.026055884,15368.3404,722,15,6,10,1.5,1.166666667,117,39.83333333,NA,0,0,NA,-1,0,1,1,6,0,6,2,0,150,189.8333333,1,0,0,0,NA,NA,1804,0,1,NA,3,0,0,2,0,1,4.4,21.5,1,0.5,1,0,0,0,0,2.2,0,NA,0,NA,0,0,0,0.026186327,NA,0,40,894,NA,372,Inf,6,1,0.032258065
2,1,13447,1,NA,18,4,1804,2.153878483,16322.92,0,0,2,0,0.000367581,145536.2318,NA,0,4,0,NA,1.75,849,0,NA,10000,408,NA,-1,NA,0,0,NA,0,0,2,0,2450,2450,0.87755102,26,26,0,0,NA,1804,NA,NA,1,3,0,0,2,3,1,NA,NA,1,0,1,60.66666667,0,14,14,0.666666667,NA,12,0,NA,0,21.42857143,Inf,0.061136623,NA,0,240,1497,0,0,NA,0,0,0
2,1,13436,1,NA,18,4,1804,1.124401799,33557.55,0,0,2,600,0.003784543,43347.2397,2269,0,7,0,NA,1,312,260.9166667,NA,0,0,NA,-1,0.166666667,1,1,30,5,25,1,50,500,760.9166667,0,0,0,0,NA,NA,1804,0.166666667,0.833333333,4.5,2,0,0,2,0,1,NA,NA,1,0,1,0,0,0,0,4.333333333,NA,NA,0,NA,0,0,0,0.426856816,1080,0,40,2621,NA,1209,Inf,30,0.833333333,0.248138958
2,1,13451,1,NA,18,4,1804,1.97470186,31580.32,0,0,2,0,0.008011318,94517.8436,NA,0,6,0,NA,1.333333333,716.75,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,2400,2400,1,15,0,15,100,NA,1804,NA,NA,7,2,0,0,2,-1.333333333,1,14.5,NA,1,0,1,0,0,0,0,0,NA,15,0.166666667,0,0,0,0,0.079952364,NA,0,200,916.75,0,0,NA,0,0,0
2,1,13449,1,NA,18,4,1804,1.184162222,71470.5,0,0,2,450,8.40E-05,78891.5379,3090,0,10,0,NA,0.7,595.5,575.8333333,NA,0,0,NA,-1,0.6,3,3,33.33333333,60,40,3,50,1100,1675.833333,0,0,0,0,NA,NA,1804,1.8,1.2,9.4,2,0,0,1.4,-1.75,1,4.5,NA,1,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.062295347,166.6666667,0,100,3785.5,NA,2390,Inf,100,0.4,0.020920502
2,1,13434,2,NA,18,4,1804,3.083423711,20371.38,4,0,3,0,0,109825.7145,NA,0,5,0,1,1.6,729,57.08333333,NA,0,0,NA,-1,NA,0,0,NA,0,0,5,200,225,282.0833333,0,0,0,0,NA,NA,1804,NA,NA,NA,2,225,0,2,1.666666667,1,6,9,0.5,0,1.666666667,0,0,0,0,0,1,NA,0,NA,0,0,0,0.589824592,NA,0,0,729,0,0,NA,0,0,0
2,1,13435,1,NA,18,4,1804,2.016720823,42705.63,0,0,2,250,0.008892504,84076.5725,350,0,7,0,2,1.285714286,651,83.33333333,NA,10000,1100,NA,-1,0,1.5,1.5,6,0,9,1,0,3570,3653.333333,0,84,0,84,100,NA,1804,0,1.5,8.25,3,3570,0.5,2,2,1.333333333,NA,NA,0.666666667,0.5,3,364,84,0,84,0,0,NA,0,NA,0,0,0,1.543205239,NA,0,0,2101,NA,50,Inf,9,1,0
2,1,13456,2,NA,18,4,1804,1.199633502,27645.07,0,100,2,0,0,224024.1608,NA,0,6,0,NA,1.166666667,606,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,0,3000,3000,1,0,0,0,NA,NA,1804,NA,NA,3.333333333,4,0,0,2,-1,1.333333333,5.833333333,NA,1,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,2.227982375,NA,500,8.333333333,614.3333333,0,0,NA,0,0,0
2,1,13454,2,0,18,4,1804,2.088355921,13356.54,0,0,3,0,0.000299479,29080.3992,NA,0,3,0,NA,2.666666667,275,0,NA,2000,5000,NA,-1,NA,0,0,NA,0,0,0,0,200,200,0,42,0,42,100,NA,1804,NA,NA,NA,4,200,0,2,0.5,1.5,7.333333333,NA,1,0,1,182,42,0,42,0,NA,NA,0,NA,0,0,0,1.925896863,NA,1100,0,5275,0,0,NA,0,0,0
2,2,13497,2,1,18,4,1804,1.056755435,10076.79,0,0,4,0,0,173856.3188,NA,0,3,100,0,0.666666667,345.25,0,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,0,500,500,1,10,10,0,0,NA,1804,NA,NA,NA,5,0,0,2,NA,1,8,20,1,0,NA,0,0,0,0,0,1,10,0,NA,0,0,0,7.845113159,NA,50,0,345.25,0,0,NA,0,0,0
2,1,13498,2,1,18,4,1804,1.279292289,28925.62,0,0,2,500,0.011858,30298.873,3425,0,4,0,1,0.5,348.25,1527.083333,NA,0,0,NA,-1,0.9,2,2,75,135,14,0,0,1000,2527.083333,0.6,10,10,0,0,NA,1804,1.8,0.2,NA,4,400,NA,2,NA,1,12.5,21,NA,0,NA,0,0,0,0,0,1,10,0,NA,0,0,0,1.568298316,161.1111111,500,0,3773.25,NA,2345,Inf,150,0.093333333,0.061833689
2,1,13499,2,NA,18,4,1804,1.155609654,29117.43,0,0,2,500,0.001923247,27193.8826,2895,0,4,0,NA,0.5,208.5,967.0833333,NA,0,0,NA,-1,0.8,2,2,50,80,19,2,0,1200,2167.083333,1,0,0,0,NA,NA,1804,1.6,0.4,NA,4,0,0,2,-1,NA,NA,NA,1,NA,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.123690854,181.25,770,0,3103.5,NA,2345,Inf,100,0.19,0.061833689
2,1,13453,1,NA,18,4,1804,3.574363157,7996.48,0,0,1,0,0.047270799,46534.4912,NA,310,3,0,1,0.666666667,442.4333333,0,NA,0,0,NA,1,NA,0,0,NA,0,0,1,12,4400,4400,1,0,0,0,NA,NA,1804,NA,NA,13,4,0,0,1,NA,1,10,2,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0.171688814,NA,15400,400,1152.433333,0,0,NA,0,0,0
2,1,13475,1,1,18,4,1804,1.595752288,20762.42,16,0,2,100,0.000144492,20635.9522,4440,50,5,0,0.333333333,0.4,199.6833333,319.5,NA,0,0,NA,0,0,1,1,60,0,34,0,0,1400,1719.5,1,70,0,70,100,NA,1804,0,1,NA,4,0,NA,2,NA,1,8,1.5,NA,0,NA,303.3333333,70,0,70,0,1,NA,0,NA,2,0,0,0.988663731,NA,8670,400,5089.683333,NA,1340,Inf,60,0.566666667,0.029850746
2,2,13457,1,NA,18,4,1804,1.167861401,17203.75,2,0,4,0,0.005870813,14718.1615,NA,0,3,0,2,0.666666667,136.25,12.5,NA,0,0,NA,0,0,0.57,0,5.263157895,0,3,3,120,1900,1912.5,0.578947368,0,0,0,NA,NA,1804,0,0.57,7,3,0,0,1.5,NA,1,15,1,1,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,2.389158196,NA,1125,100,236.25,NA,0,Inf,3,1,0
2,1,13459,2,0,18,4,1804,1.261681823,25770.58,0,0,4,0,3.88E-05,59103.1924,NA,0,7,10,NA,0.285714286,224.25,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,6,75,1000,1000,1,10,10,0,0,NA,1804,NA,NA,NA,4,0,0,2,1.4,1,NA,NA,1,0,1.2,0,0,0,0,1.5,NA,10,0,NA,0,0,0,0.284149008,NA,250,0,224.25,0,0,NA,0,0,0
2,2,13460,2,0,18,4,1804,1.046321067,17396.85,0,0,4,0,0,135069.2818,NA,20,5,10,0.5,0.4,277.5,0,NA,0,0,NA,0,NA,0,0,NA,0,0,1,50,1000,1000,1,8,8,0,0,NA,1804,NA,NA,NA,4,0,0,2,2,1,6,9,1,0,2,0,0,0,0,0,1,8,0,NA,0,0,0,2.281000962,NA,250,0,297.5,0,0,NA,0,0,0
2,1,13455,1.333333333,0,18,4,1804,1.374954249,51360.87,53,0,2,0,0.002862101,130185.078,895,730,9,0,1.2,0.777777778,896.7424242,6587.916667,NA,0,0,NA,-1,0.54,2,0,25,27,20,0,0,1900,8487.916667,0,112,0,112,100,NA,1804,1.08,0.92,6.5,3,1900,0,2,NA,1.5,7.333333333,4,1,0,NA,485.3333333,112,0,77,0,0.8,NA,0,NA,1,0,0,0.51733416,268.5185185,29800,200,2721.742424,NA,895,Inf,50,0.4,0.162011173
2,1,13474,1,0,18,4,1804,2.517919356,7500.78,0,0,2,0,0.000199979,34479.8022,NA,0,2,0,NA,4,266.25,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,5880,5880,1,56,0,56,100,NA,1804,NA,NA,3,3,0,NA,2,NA,NA,NA,NA,NA,NA,NA,242.6666667,56,0,0,NA,NA,NA,0,NA,0,0,0,6.114383319,NA,32375,400,666.25,0,0,NA,0,0,0
2,1,13458,1,NA,18,4,1804,1.191605122,31891,146,50,4,0,0,66743.9252,6640,0,4,0,NA,2,416.9090909,3008.333333,NA,0,0,NA,0,0.214285714,4,0,35,30,55,0,0,600,3608.333333,1,49,21,28,50,NA,1804,0.857142857,3.142857143,5.333333333,3,0,0,1.666666667,NA,NA,NA,NA,1,NA,1,212.3333333,28,21,0,0,NA,NA,0.666666667,0,0,28.57142857,Inf,0.080365329,466.6666667,6925,204.1666667,7261.075758,NA,6040,Inf,140,0.392857143,0.016556291
2,2,13496,1,NA,18,4,1804,2.61230006,14117.83,28,0,4,0,0.035982867,74670.5472,NA,0,6,0,NA,0.333333333,474.25,144.1666667,NA,0,0,NA,-1,NA,0,0,NA,0,0,6,0,0,144.1666667,NA,21,0,21,100,NA,1804,NA,NA,2,3,144,0,2,-1,1,4.8,NA,0.5,0,1,91,21,0,21,0,NA,NA,0,NA,0,0,0,0.039474514,NA,330,200,674.25,0,0,NA,0,0,0
2,2,13483,1.5,1,18,4,1804,1.355278526,44860.88,0,0,2,0,0.006642759,109003.312,NA,0,8,0,NA,0.25,524.6590909,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,6,0,1560,1560,1,0,0,0,NA,NA,1804,NA,NA,6,4,0,0,2,-0.2,1,20,NA,0.5,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,2.658126436,NA,285,0,524.6590909,0,0,NA,0,0,0
2,2,13493,2,NA,18,4,1804,1.309407597,8445.14,0,0,2,0,0.035641801,11906.38,NA,0,2,0,NA,4,66,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,1804,NA,NA,NA,3,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.047869144,NA,885,0,66,0,0,NA,0,0,0
2,2,13494,1,NA,18,4,1804,1.416190122,26452.37,0,0,4,0,0.000160666,41961.8903,NA,0,5,5,NA,0.4,291,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,7,100,300,300,0,0,0,0,NA,NA,1804,NA,NA,6,4,300,0,2,-0.75,1.333333333,5.75,NA,1,0,1.25,0,0,0,0,0,NA,NA,0,NA,0,0,0,1.373243987,NA,150,80,371,0,0,NA,0,0,0
2,2,13480,1,NA,18,4,1804,1.610453491,4827.31,0,0,2,0,0.02099513,14072.3761,NA,0,3,5,1,0.666666667,88,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,4000,4000,1,105,105,0,0,NA,1804,NA,NA,6,5,0,0,2,NA,1,16,12,0,0,NA,455,0,105,0,0,1,NA,0,NA,0,38.0952381,Inf,0.022814268,NA,100,48,136,0,0,NA,0,0,0
2,2,13484,1,NA,18,4,1804,1.007827509,21647.61,0,0,2,0,4.62E-05,6706.0224,NA,0,2,0,NA,1,40,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,1804,NA,NA,6,3,0,0,2,0,1,7.2,NA,1,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.101852056,NA,3805,40,80,0,0,NA,0,0,0
2,2,13479,1,0,18,4,1804,2.834022092,5681.29,0,0,2,0,0.001584147,69471.3077,NA,0,4,0,2,1.75,509,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,2900,2900,0.517241379,141,0,141,100,NA,1804,NA,NA,8,3,1400,0,2,NA,1,7.5,NA,1,0,NA,611,141,0,70,0,1,NA,0,NA,0,Inf,21.12676056,0.040792825,NA,4455,0,509,0,0,NA,0,0,0
2,2,13473,2,NA,18,4,1804,1.176237163,24422.35,0,0,3,0,0.0103696,86233.5671,NA,0,3,0,NA,0.666666667,341.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,1,0,800,800,1,12,12,0,0,NA,1804,NA,NA,6,4,0,NA,2,-2,1,21,NA,NA,0,1,0,0,0,0,0,NA,12,0,NA,0,0,0,0.160295568,NA,500,0,341.5,0,0,NA,0,0,0
2,2,13482,2,1,18,4,1804,1.162023745,20736,0,0,4,0,0.018132716,6537.8,NA,0,5,0,NA,0.4,59,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,5,0,0,0,NA,0,0,0,NA,NA,1804,NA,NA,NA,3,0,0,2,0.333333333,1,7.25,NA,0.5,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.086163161,NA,190,0,59,0,0,NA,0,0,0
2,2,13478,2,NA,18,4,1804,1.315344333,15664.6,21,0,4,0,0.01603935,66270.7115,127,25,4,0,0.5,0.5,329.5,38.91666667,NA,0,0,NA,-1,0,0.62,0,6.451612903,0,3,2,0,1820,1858.916667,1,18,18,0,0,NA,1804,0,0.62,2,4,0,0,2,NA,1,7,7,1,1,NA,0,0,0,0,0,1,18,0,NA,0,0,0,0.07617702,NA,525,192,673.5,NA,127,Inf,4,0.75,0.11023622
2,2,13477,2,NA,18,4,1804,1.755079114,5575.3,0,0,4,0,0,13517.0496,NA,0,1,0,NA,2,135.6,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,NA,1804,NA,NA,NA,4,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0.065514379,NA,180,48,183.6,0,0,NA,0,0,0
2,2,13495,1,0,18,4,1804,2.419547076,43490.22,0,0,2,0,0.014600984,161443.535,NA,0,6,0,NA,1.166666667,1003,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,2,0,1800,1800,1,71,0,71,100,NA,1804,NA,NA,4.333333333,4,0,0,2,-1.5,1,6.75,NA,0.333333333,0,1,307.6666667,71,0,0,0,NA,NA,0,NA,0,Inf,25.35211268,0.514612325,NA,4200,400,1403,0,0,NA,0,0,0
2,2,13481,1,0.333333333,18,4,1804,1.192941175,2779.83,112,0,2,0,0.27330808,31156.5225,5660,0,7,0,NA,1.142857143,219.5,692.3333333,NA,0,0,NA,0,0,2,0,35,0,18,4,0,0,692.3333333,NA,26,26,0,0,NA,1804,0,2,1,3,0,0,2,1.333333333,NA,NA,NA,1,NA,1.666666667,60.66666667,0,14,0,0,NA,12,0,NA,0,0,0,0.052025619,NA,18725,200,6079.5,NA,4600,Inf,70,0.257142857,0.173913043
2,2,13476,1,NA,18,4,1804,1.146121214,38400.76,0,0,3,0,0.009765432,19001.7012,NA,0,9,0,NA,0.888888889,101.5,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,10,0,0,0,NA,0,0,0,NA,NA,1804,NA,NA,3.666666667,2,0,0,2,0.2,1,3.888888889,NA,1,0,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.046500316,NA,950,48,149.5,0,0,NA,0,0,0
2,2,11863,1,NA,18,5,1805,1.07155731,72582.5,7,0,4,300,0,9473.64,470,4,10,15,1.5,0.2,32,186.6666667,NA,0,0,NA,-1,0.193939394,2.5,2,7.6,4,14,5,0,0,186.6666667,NA,0,0,0,NA,NA,1805,0.484848485,2.015151515,2,5,0,NA,2,1.4,1.666666667,2.5,21,0,0,1.6,0,0,0,0,0,1,NA,0.125,0,0,0,0,0.027045763,607.5,0,100,606,180,0,Inf,16.5,0.727272727,0
2,1,9293,1,NA,18,5,1805,1.122594192,86390.48,3,0,3,600,0.003269457,61540.4022,1550,540,11,500,1.5,0.181818182,441.75,362.5,NA,0,0,NA,1,0.133333333,2,2,30,8,50,6,175,900,1262.5,1,0,0,0,NA,NA,1805,0.266666667,1.733333333,5,4,0,0,1.5,1,2,2.9,16.5,1,NA,1,0,0,0,0,1.571428571,1,NA,0,NA,1,0,0,0.664284646,750,0,100,2631.75,NA,920,Inf,60,0.833333333,0
2,2,15892,1,NA,18,5,1805,1.080579054,37310.39,4,0,4,600,0.001500922,21595.8625,1565,0,6,1000,1,0.333333333,65,333.75,NA,0,0,NA,-1,0.34291234,2,2,19.25,15,22,3,125,0,333.75,NA,78,0,78,100,NA,1805,0.68582468,1.31417532,2,4,0,0,2,1,1.666666667,7,12,1,0,1.5,338,78,0,0,0,1,NA,0,NA,0,0,0,0.060798152,428.75,0,0,1630,NA,965,Inf,35.5,0.792079208,0
2,2,11858,2,NA,18,5,1805,1.099856447,22749.54,16,0,4,0,0.013450821,5070.1272,NA,0,4,0,NA,0.5,103,35,NA,0,0,NA,-1,NA,0,0,NA,0,0,3,175,800,835,0,0,0,0,NA,NA,1805,NA,NA,NA,4,0,1,2,-1,2,26,NA,0,NA,1,0,0,0,0,0,NA,NA,0,NA,0,0,0,0.929416846,NA,0,0,103,0,0,NA,0,0,0
2,1,15900,1,1,18,5,1805,1.260290044,8173.33,6,0,2,0,0,21632.498,80,0,6,3,NA,0.333333333,149.5,85.41666667,NA,0,0,NA,0,0,1,0,10,0,9,0,0,480,565.4166667,1,20,0,20,100,NA,1805,0,1,4,4,0,0,NA,1,2,NA,NA,1,NA,1.25,0,0,0,0,0.4,NA,20,0,NA,0,0,0,1.048265549,NA,0,0,229.5,NA,80,Inf,10,0.9,0.3125
2,2,15873,2,NA,18,5,1805,1.364225913,17815.06,5,0,3,100,0.007577858,27408.834,120,20,5,10,0,0.4,213,26,NA,0,0,NA,0,0,1,1,4,0,4,0,0,240,266,1,30,0,30,100,NA,1805,0,1,NA,5,0,0,2,0,1,5,18,1,1,2,0,0,0,0,0,1,30,0,NA,0,0,0,0.057712039,NA,0,0,353,NA,20,Inf,4,1,1
2,1,11853,2,0,18,5,1805,1.125196139,21526.54,0,0,3,0,0,105013.4532,NA,10,5,10,1,0.4,273,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,4,50,1370,1370,0.766423358,56,56,0,0,NA,1805,NA,NA,0,4,0,0,2,0,1,5.666666667,24,1,1,1,242.6666667,0,56,0,0,0,NA,0.5,1,0,18.75,Inf,0.0449875,NA,0,0,283,0,0,NA,0,0,0
2,1,11851,1.333333333,NA,18,5,1805,1.487014165,38916.94,0,0,4,0,0.003471496,53217.9541,NA,0,6,0,0,0.333333333,476,0,NA,0,0,NA,-1,NA,0,0,NA,0,0,0,0,900,900,1,0,0,0,NA,NA,1805,NA,NA,9,4,0,0,1.666666667,NA,1.5,11,12,1,0,1,0,0,0,0,0,0,NA,0,NA,1,0,0,0.050952458,NA,0,0,476,0,0,NA,0,0,0
2,2,11857,2,0,18,5,1805,1.245526032,6810.37,19,0,2,100,0.074192738,61726.6405,850,200,12,0,1,0.583333333,520,1265.833333,NA,0,0,NA,-1,0,4,1,20.75,0,72,8,112,1400,2665.833333,1,0,0,0,NA,NA,1805,0,4,4.5,4,0,0,2,3,1.666666667,18.5,0,0.8,0,1.333333333,0,0,0,0,1.333333333,1,NA,0,NA,0,0,0,0.650957008,NA,0,0,1570,NA,1400,Inf,60,0.833333333,0.545454545
