"id","escl","territorio","hog.tamaño.familia","hog.tamaño.familia.ES","hog.shannon.calidad.dieta","hog.shannon.calidad.dieta.ES","hog.défic.shannon.calidad.dieta","hog.défic.shannon.calidad.dieta.ES","hog.prc.tierra.autocons","hog.prc.tierra.autocons.ES","hog.comida.chatarra","hog.comida.chatarra.ES","hog.educación.adultos","hog.educación.adultos.ES","hog.ingresos.per.cáp","hog.ingresos.per.cáp.ES","hog.gastos.comida.per.cáp","hog.gastos.comida.per.cáp.ES","hog.cantidad.dieta.prod","hog.cantidad.dieta.prod.ES","hog.educación.sexual","hog.educación.sexual.ES","ind.edad","ind.edad.ES","ind.prc.hijos.vivos","ind.prc.hijos.vivos.ES","ind.espaciamiento.embarazos","ind.espaciamiento.embarazos.ES","ind.educación","ind.educación.ES","ind.educación.sexual","ind.educación.sexual.ES","hog.ISA_123","hog.ISA_23","hog.ISA_3","hog.ISA_123.mín","hog.ISA_123.máx","hog.ISA_23.mín","hog.ISA_23.máx","hog.ISA_3.mín","hog.ISA_3.máx","ind.fertilidad","ind.fertilidad.ES"
"208","municipio",5,5.63196137958493,0.287836738003413,0.564611878280781,0.0312016817827596,0.417259786321768,0.0260597094077174,0.378052296916592,0.0411487968348997,0.16768547135119,0.0101376818408245,3.78502297649264,0.259574904709214,469.014482655651,53.6921280201021,95.4930252356849,5.17504838127346,397.152272897692,25.0550209182033,0.863466402727373,0.0386527483303492,24.2546160354352,0.993463683880125,0.979604990562129,0.00938802186404453,7.71887267314273,0.506171643158127,3.40108495495944,0.218314733903026,0.747939893359186,0.0457144527760738,0.82760165231671,0.441497038769721,0.190016423630805,0.728269551336539,0.895817045625245,0.327508010457514,0.562004315271892,0.111340136029604,0.305194605817885,0.161413190384805,0.0103425596259912
"301","municipio",9,4.87307479836482,0.218141886386459,1.11072011292071,0.0362272924747092,0.0857214390960458,0.0189036793280381,0,0,0.263757111181993,0.0128013165647133,8.35242362064702,0.469809839310686,1114.98521710308,94.2281551902103,180.846748499277,6.58716590440966,60.0804987588848,12.6852373939932,0.960672156494849,0.02086562020297,30.7250027621257,1.28761929211593,0.983499193114578,0.0133267040453094,11.0276440439902,0.742064406078956,6.56031377748315,0.309949383242975,0.930958753688834,0.0316314466184654,0.715501049549684,0.399138216771628,0.126881007623478,0.618388277238816,0.79605113473841,0.316213695150973,0.488280367709874,0.0779313073100378,0.199910738588305,0.113440778700826,0.00661763275853329
"302","municipio",9,5.86036725325172,0.60558312720393,1.20833730342134,0.0407691636599175,0.032062756871423,0.019757257235761,0,0,0.268830449048366,0.0138893118278261,9.08527990308595,0.586035482055631,1248.97241775057,188.29905068441,182.686975899006,11.3800835356623,18.1541214996174,14.4042881421918,0.901171708564124,0.0402775801288829,31.4064651874522,1.62891615594449,0.95893350792958,0.0226354218664786,11.944274698094,0.753025519108402,7.40470543228768,0.461432779416903,0.878868471953578,0.046856167637839,0.644032134637039,0.228882938026266,0.0325172149961814,0.466361923782898,0.789276886772824,0.123247332937078,0.385272723913582,0.00954174523517251,0.104952899656617,0.098226525898311,0.00597719030632828
"303","municipio",5,6.15384615384615,0.752921447393867,0.752060221715074,0.0577394560013774,0.253277015863987,0.0428470405615354,0.186512179280292,0.0765621413436932,0.24370390259873,0.0225261463165728,7.34384086703674,0.534120781904482,913.855670103093,131.203513393595,128.445034153973,7.20452823476212,177.700750726936,56.7966621230768,0.842781222320638,0.0622774910867593,31.6875495638382,1.94006968842219,0.988938053097345,0.0112085187369045,10.5342744767524,1.2091045957532,6.24524187153053,0.383859156571887,0.860438292964245,0.055543006185458,0.872720063440561,0.591593973037272,0.065424266455655,0.714251015406025,0.949517690966376,0.451476159727092,0.718255671969553,0.0157998316715798,0.233873156687917,0.116795389415725,0.0107340083844141
"304","municipio",6,5.56447105788423,0.199541886673851,0.824970008948895,0.0343375204182962,0.25047578019585,0.0241913156889481,0.304769035651372,0.041549406914134,0.223700764291305,0.0101747234507252,5.15136892880905,0.268487983233379,662.763572854291,64.2721149484649,136.142473905016,6.16209440040191,224.025054956753,18.1697354575884,0.785693460862041,0.0394251233296958,24.2681387225549,0.978516255076285,0.981986283244388,0.00707929397331236,9.67047828547906,0.799344312881796,3.82327844311377,0.185794284800157,0.710543307812932,0.0425617974122545,0.893512973909862,0.541017964071855,0.201022954097463,0.834988756974115,0.932947356884647,0.452145514546565,0.627355497950232,0.132750096125155,0.29256322988531,0.146365306163262,0.00740623774886605
"305","municipio",6,6.6249435155897,0.614028299085715,0.458329986213426,0.0319280300581509,0.505110647018059,0.0316363317729125,0.402534258923708,0.116177485267152,0.1208110573014,0.00941175529642365,4.09966432121877,0.472231848024027,658.128257267661,68.4407519631046,102.266838675966,9.32206490722962,531.803272380379,51.2221315697953,0.591903210795719,0.117090737044639,23.7656273535171,1.7702937850177,0.961413464179589,0.0232461240072128,7.66988476040652,0.758441437788017,3.37264648290405,0.476605864113359,0.507587253414264,0.107834570885816,0.978460611529905,0.765326103322071,0.291534871265917,0.910960420403351,0.995066574344129,0.531907336398242,0.903471587842153,0.117200673219862,0.560533585034239,0.169063516072225,0.0192116341992668
"306","municipio",6,6.59401399951726,0.285757526974644,0.950859048153659,0.0315535047975843,0.11387283425382,0.0205094083076131,0.257261768514056,0.0438934139334794,0.203497757409958,0.0100886684291546,4.53452856670332,0.331885098005041,655.864778609167,50.0126748368392,142.688456852224,6.14751122866,134.564351543433,15.255285343198,0.778424218973126,0.0423396071771419,21.6281277657092,0.710952213993111,0.976114480612037,0.0117838283554414,8.2880981470169,0.618170137735328,3.48228605143884,0.221981478017639,0.692226982600332,0.0483975846923939,0.805320889315966,0.26049293319417,0.125673827339425,0.686318733803725,0.886634090802078,0.179436998925996,0.362010251460172,0.0665857333324021,0.22458075913325,0.157900644059565,0.00790212362409227
"307","municipio",9,4.95025631289159,0.342390613039544,0.955076409262641,0.0631958760735093,0.116131838993768,0.0429147374665022,0.0574336671729637,0.0379693090284494,0.272388416727716,0.0214579407686054,6.15930953737105,0.752417607858083,747.463926333776,142.618996892379,139.390387835139,11.270045350814,27.2928566546421,15.348265313998,0.796042003231018,0.0880174833701352,27.2464400987279,2.80565435987081,0.970602889885401,0.029441169388026,12.6774509803922,2.08414669286706,4.62265046516043,0.683646789430898,0.660921445144183,0.0794531833764862,0.854376305297133,0.536738180896732,0.168027340041799,0.618342808898275,0.955048222863628,0.298371527175818,0.759419697621897,0.0492203796745479,0.440687779862286,0.113046997855562,0.0189491744371264
"308","municipio",9,6.2747322998242,0.638988628320551,1.14641619904666,0.0359319236475098,0.0223958691874698,0.00977576007107206,0,0,0.301104515559059,0.0198517269020077,6.41471854553203,0.539992550848943,1051.19506153109,247.202895884015,137.802092420088,9.56396309443137,28.1810863566139,13.6555267901435,0.887827134986226,0.0551416806045893,24.0723989132172,1.57717500455372,1,0,9.10533689666343,0.725115735856627,4.92168770976506,0.40690236594808,0.824763366589921,0.0514213424214049,0.906025251340635,0.644558094933674,0.360076714099718,0.748599675167928,0.968959329726608,0.471313911536938,0.786721716684539,0.206193230562837,0.54932998448432,0.130698044183526,0.00878916938769399
"309","municipio",9,4.85223951607422,0.264857516378875,1.04456451021585,0.0375911667944668,0.0767690966491319,0.0221466119560282,0.0322164072588867,0.0319318038675707,0.251744841373059,0.0108472981314845,6.12228981173112,0.453824091446292,912.905049955821,89.6563492149622,190.343456652436,7.56811325986989,77.8182339880831,17.9627573755129,0.984265608083724,0.0113655989106615,24.1728403452729,1.29845267397926,0.996518105849582,0.00348193314693325,9.9174890569041,0.904731944958486,4.73737511044654,0.3067107679381,0.945116279069767,0.0211955643049656,0.844763134642828,0.514714877999048,0.13640997760207,0.725760432788769,0.917963277086513,0.366178290106422,0.660696676432129,0.0623526718491241,0.272832433037754,0.125924751759606,0.00774486464789371
"310","municipio",5,5.39130434782609,0.637577168733869,0.672389886801551,0.0919086384557698,0.296535197921206,0.0879904082468995,0.27536231884058,0.172222478063678,0.205129725101514,0.0427868746292918,4.62898550724638,0.874558365071033,604.326086956522,141.968014728533,126.193017127717,11.2829016503795,368.05652173913,156.812619218267,0.42962962962963,0.161058927990516,25.9347826086957,2.61114173664743,0.895833333333333,0.0690090517859437,12.0595238095238,2.66466111752549,3.8695652173913,0.634627855846631,0.428571428571429,0.117826585548903,0.999999999979389,0.456521739130435,0.173913043484354,0.999999999971821,0.999999999984924,0.13916729402554,0.813591310494087,0.0164630568818141,0.725865738013114,0.119484634139807,0.0254297835500742
"311","municipio",6,5.89417800047721,0.386144589452165,0.441132897923395,0.0272537874766935,0.520632800036676,0.0272537874766935,0.278041631799173,0.0617203532536384,0.131713945265507,0.0140408986424583,2.36599657997296,0.256614912415201,348.606597470771,33.8396336270736,89.792950351753,6.49036260853784,382.638715024258,38.3982538294672,0.292238556399359,0.0599800358414106,22.3853495585779,1.32707844798812,0.982433460076046,0.0115042161508765,8.4806463878327,0.756972882459209,2.12729658792651,0.202282258387927,0.248974943052392,0.0482172318204597,0.979957050716979,0.751133381054564,0.228107850186343,0.859240718015785,0.997452938731624,0.598923352720281,0.859162487077499,0.107119587756803,0.421273974938349,0.143837234397925,0.009809994981101
"312","municipio",5,6.05662947586923,0.427949856895686,0.950482043399971,0.0505828935421722,0.153775667975556,0.0288062901790804,0.180837428716357,0.0576357642548771,0.235284175210714,0.0149253841454783,4.70957585810661,0.416949011497653,718.299753502854,82.525127918663,157.11706080805,7.59828273926963,151.642680072652,22.2141576217602,0.969022052098506,0.0192240583737326,25.2865204981837,1.33002860949945,0.958841212822976,0.0245715547819685,9.20377127769225,0.712868907203634,3.67799688635184,0.307213693223001,0.934258582907232,0.0227298046774139,0.974377270367304,0.459165801819866,0.177186040477432,0.92125629961569,0.991974691389955,0.364994966981052,0.55634628548949,0.104552822066361,0.284259744106602,0.14517499179285,0.0121411172698619
"313","municipio",5,5.91416584115145,0.519685716391873,0.999165506206335,0.0485038491402554,0.115170457938482,0.0279400783291066,0.0303204911231632,0.0178271255815862,0.251616377509866,0.0131758615018579,4.84142019140854,0.527225521888802,684.218110832702,74.9125016652301,142.541824397437,8.70963348657295,124.106846065692,19.5290301040846,0.96256038647343,0.0261833352941005,24.1393275450149,1.46118667083701,0.969747649505435,0.0159932205962405,8.89056307014785,0.779889012116602,3.9390478410349,0.368418239222557,0.93415956622773,0.034394957825289,0.823145504341237,0.352543558067712,0.128547287455089,0.679871821006442,0.910717600473742,0.278017622683817,0.435010139414507,0.0667611140670798,0.233225113507201,0.138153622334705,0.00831457892426015
